query,ground_truth
"The following given embeddings correspond to ""standing"": [[-42.171562, -38.577606]], and the following given embeddings correspond to ""stair up"": [[22.176355, -5.051969]]; classify the embedding [-39.110786,-39.678566] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-9.455753, -31.00343]], and the following given embeddings correspond to ""stair up"": [[22.468227, 18.197124]]; classify the embedding [-51.536808,26.60278] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-35.19139, -39.54705]], and the following given embeddings correspond to ""stair up"": [[21.619719, 0.461238]]; classify the embedding [-38.240948,-38.02957] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-39.46669, -41.11227]], and the following given embeddings correspond to ""stair up"": [[34.04075, -12.050467]]; classify the embedding [-39.78513,-39.92866] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-35.95818, -39.344147]], and the following given embeddings correspond to ""stair up"": [[40.654778, 0.52862954]]; classify the embedding [-34.108376,-42.47069] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-52.95534, 6.5303144]], and the following given embeddings correspond to ""stair up"": [[12.65531, 23.166237]]; classify the embedding [-5.9994397,-35.099968] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.2362967, -22.45102]], and the following given embeddings correspond to ""stair up"": [[14.295957, 38.26147]]; classify the embedding [-39.46669,-41.11227] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-8.68862, -33.37344]], and the following given embeddings correspond to ""stair up"": [[7.9694858, -7.94125]]; classify the embedding [-40.386112,-39.175175] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-52.95534, 6.5303144]], and the following given embeddings correspond to ""stair up"": [[40.654778, 0.52862954]]; classify the embedding [-28.196756,18.014715] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-21.02702, 27.065313]], and the following given embeddings correspond to ""stair up"": [[34.657845, -1.5703145]]; classify the embedding [-38.181717,-39.814083] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
