query,ground_truth
"The following given embeddings correspond to ""standing"": [[-42.171562, -38.577606], [-35.95818, -39.344147], [-8.279873, -33.03706], [-19.99876, -37.347275], [-19.402954, 28.543121], [-52.34581, 25.477982], [-34.4799, -38.524277], [-25.430544, -39.601], [-19.804579, -37.012623], [-23.492916, -35.50076], [-25.54024, -35.59291], [3.33841, -17.95699], [5.1252728, 3.417234], [-20.347834, 31.379545], [-28.804955, 20.614883], [-40.155117, -38.115685], [-32.116356, -41.348495], [-35.662243, -38.528458], [-25.629177, -38.885326], [-32.427547, -36.788494], [-7.693295, -33.62041], [-21.13451, 26.509352], [-10.56396, -30.508072], [-49.327396, 6.132187], [-41.63086, -38.30084]], and the following given embeddings correspond to ""stair up"": [[22.176355, -5.051969], [5.5091996, 0.9072939], [22.468227, 18.197124], [11.555765, 40.81091], [4.6663256, -0.26675713], [20.885317, -21.45519], [17.311909, 3.9237585], [-14.1520195, 28.90349], [12.061411, 6.7784247], [35.72638, -13.821022], [-8.877005, -21.46101], [38.072403, -16.914223], [19.019701, 35.18033], [24.109423, -1.1897506], [19.634193, -18.083918], [45.736813, -14.830492], [25.459555, -12.964027], [17.476942, 3.713405], [16.505095, 1.2064227], [3.5114367, 20.462387], [-19.500103, 21.736265], [3.0752075, 19.98676], [5.1686473, 2.591793], [20.854103, 0.6787811], [8.733892, 7.6905704]]; classify the embedding [-39.110786,-39.678566] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-9.455753, -31.00343], [-25.773958, -40.417866], [-20.687834, 30.383518], [-21.98961, 21.418867], [-12.68347, -36.345676], [-18.660618, 28.80771], [-35.265575, -40.443954], [-26.198418, -39.30225], [-20.616777, 23.502087], [-0.66004646, -10.036105], [-28.806658, 22.123236], [-13.694899, -31.597347], [-9.177948, -33.859013], [-28.40444, -35.37298], [-29.157217, -41.81572], [-7.6116247, -32.293427], [3.017593, 4.3972626], [-52.09212, 10.17999], [-37.617256, 41.16189], [-34.4799, -38.524277], [-20.33634, 31.027119], [-30.045334, 19.062634], [-28.804955, 20.614883], [-28.676098, 18.920332], [-28.241947, 19.019512]], and the following given embeddings correspond to ""stair up"": [[22.468227, 18.197124], [20.854103, 0.6787811], [10.38978, 9.858371], [13.591949, 6.324806], [4.631833, 15.199386], [19.98892, -20.497347], [21.965776, -21.875042], [4.9243903, 4.6379333], [19.326775, 14.253089], [8.752328, -6.9808493], [11.65914, 22.613447], [17.794603, -6.79261], [3.9276428, 18.096651], [46.542793, -9.172872], [17.739538, -17.871233], [14.295957, 38.26147], [47.31965, -13.505336], [19.019701, 35.18033], [13.559599, -0.12257339], [26.955868, 13.925916], [-14.24023, 28.9247], [21.045845, 31.713886], [14.742244, -8.365391], [10.739949, 31.782745], [6.6721582, -12.476931]]; classify the embedding [-51.536808,26.60278] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-35.19139, -39.54705], [-30.045334, 19.062634], [-19.779366, 29.115559], [-15.706842, -34.37378], [-27.80373, 21.216175], [-26.858295, -39.69159], [-21.814047, 22.583145], [5.0074463, -8.013444], [-12.137833, -30.303305], [-49.327396, 6.132187], [-25.073847, 20.740208], [-10.9559145, -33.50496], [-29.272154, -35.466084], [-24.005589, 24.416634], [-10.352333, -29.434671], [-21.98961, 21.418867], [-6.8135123, -33.988277], [-27.45944, 20.720985], [9.948022, -17.577717], [-21.74448, 31.736048], [-38.181717, -39.814083], [-7.445587, -31.76679], [-18.788208, 30.507189], [-24.942295, -35.97321], [-42.171562, -38.577606]], and the following given embeddings correspond to ""stair up"": [[21.619719, 0.461238], [-52.12823, 31.328081], [32.50251, 2.6331563], [33.702686, 11.729437], [14.295957, 38.26147], [3.9276428, 18.096651], [-19.500103, 21.736265], [16.505095, 1.2064227], [-35.282333, 35.167038], [24.68652, -8.1855], [43.683914, -22.93805], [3.0205297, 12.557601], [17.19334, -17.276665], [15.577325, -0.3119866], [-5.2100997, 1.4806976], [34.04075, -12.050467], [14.918489, -0.84532636], [17.739538, -17.871233], [20.976515, 17.772718], [5.1686473, 2.591793], [14.313757, -15.629972], [4.9243903, 4.6379333], [21.206789, -6.652453], [27.573023, -0.33689743], [7.712626, -7.620439]]; classify the embedding [-38.240948,-38.02957] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-39.46669, -41.11227], [-10.352333, -29.434671], [-13.984301, -33.868355], [-9.35168, -34.95437], [-18.788208, 30.507189], [-24.568666, -37.02987], [-1.1018722, -9.133118], [-38.181717, -39.814083], [-19.402954, 28.543121], [-23.492916, -35.50076], [-38.86587, -37.81422], [-26.137812, -38.055794], [-21.02702, 27.065313], [5.0074463, -8.013444], [-27.80373, 21.216175], [-8.68862, -33.37344], [11.160281, -1.0739207], [-20.959646, 31.757465], [-21.13451, 26.509352], [-20.687834, 30.383518], [-15.706842, -34.37378], [-28.241947, 19.019512], [-7.3619604, -29.096241], [-5.9994397, -35.099968], [-21.438047, 27.785177]], and the following given embeddings correspond to ""stair up"": [[34.04075, -12.050467], [10.836582, -7.6723824], [17.739538, -17.871233], [34.657845, -1.5703145], [16.412106, 38.599068], [13.591949, 6.324806], [26.924429, 25.294407], [7.528552, -21.007896], [5.977634, -14.840569], [13.204205, 5.4178224], [16.690702, 15.915235], [17.19334, -17.276665], [6.919426, 1.0671716], [-14.24023, 28.9247], [14.742244, -8.365391], [16.361773, -0.80291617], [12.65531, 23.166237], [51.82558, -14.36656], [30.401472, -9.186371], [14.295957, 38.26147], [12.828425, -16.619114], [31.398182, -14.384027], [20.976515, 17.772718], [15.035491, 1.9043641], [-8.877005, -21.46101]]; classify the embedding [-39.78513,-39.92866] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-35.95818, -39.344147], [3.33841, -17.95699], [-26.699137, 19.993433], [-24.578356, 22.723276], [-24.942295, -35.97321], [-22.505987, 22.255135], [-24.978886, -34.90892], [-28.196756, 18.014715], [-7.6116247, -32.293427], [-19.99876, -37.347275], [-39.110786, -39.678566], [-29.157217, -41.81572], [-15.706842, -34.37378], [-28.530247, 21.121508], [-38.86587, -37.81422], [-22.883005, 23.099592], [-49.327396, 6.132187], [-10.56396, -30.508072], [-51.536808, 26.60278], [-18.93854, 27.706997], [-37.617256, 41.16189], [-8.279873, -33.03706], [-28.241947, 19.019512], [-13.694899, -31.597347], [-29.676823, 20.333502]], and the following given embeddings correspond to ""stair up"": [[40.654778, 0.52862954], [4.482658, 19.320213], [12.002488, 28.602266], [4.6663256, -0.26675713], [13.531073, -15.652682], [11.555765, 40.81091], [20.691433, -18.2325], [7.028673, 3.008803], [51.82558, -14.36656], [-35.282333, 35.167038], [7.057265, -6.6389728], [21.045845, 31.713886], [5.6858325, -12.229369], [17.19334, -17.276665], [13.204205, 5.4178224], [5.1686473, 2.591793], [15.577325, -0.3119866], [44.560284, -7.762913], [19.634193, -18.083918], [-14.1520195, 28.90349], [46.62775, 5.964675], [47.31965, -13.505336], [4.9243903, 4.6379333], [16.690702, 15.915235], [14.125887, -7.7891912]]; classify the embedding [-34.108376,-42.47069] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-52.95534, 6.5303144], [-10.104916, -31.728168], [-13.984301, -33.868355], [-22.883005, 23.099592], [-7.3619604, -29.096241], [4.363894, -4.8313437], [-20.616777, 23.502087], [-37.617256, 41.16189], [-19.779366, 29.115559], [-28.804955, 20.614883], [-29.134806, 19.163029], [-39.83051, -38.582863], [-21.164354, 29.441824], [-10.6536045, -31.848526], [-18.910822, 28.993162], [-26.198418, -39.30225], [-8.279873, -33.03706], [-24.978886, -34.90892], [-23.492916, -35.50076], [-23.504402, -41.191353], [-50.34249, 27.482807], [-35.95818, -39.344147], [-20.959646, 31.757465], [-29.157217, -41.81572], [-22.505987, 22.255135]], and the following given embeddings correspond to ""stair up"": [[12.65531, 23.166237], [17.476942, 3.713405], [5.977634, -14.840569], [-52.12823, 31.328081], [6.919426, 1.0671716], [20.691433, -18.2325], [7.9694858, -7.94125], [40.663956, 0.7122175], [10.836582, -7.6723824], [4.669197, -5.68839], [13.531073, -15.652682], [18.217604, -20.088728], [20.854103, 0.6787811], [14.125887, -7.7891912], [18.878283, 30.051878], [-14.1520195, 28.90349], [44.560284, -7.762913], [47.706524, 0.52147156], [3.9276428, 18.096651], [-4.300821, -25.905275], [6.860186, -12.278137], [-1.1494025, -9.705397], [13.559599, -0.12257339], [6.7356405, 16.049002], [19.147964, -19.843426]]; classify the embedding [-5.9994397,-35.099968] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-7.2362967, -22.45102], [4.293173, 4.279511], [-24.568666, -37.02987], [-13.984301, -33.868355], [-33.62118, -38.21486], [-20.543684, 27.15111], [-9.455753, -31.00343], [-15.706842, -34.37378], [-32.116356, -41.348495], [-25.167255, -40.962246], [-19.172318, 31.74975], [-29.112211, 20.077808], [-30.854368, -35.793186], [-20.403008, -36.074474], [-7.6116247, -32.293427], [7.6528864, -21.294779], [-32.427547, -36.788494], [-21.776567, 30.582642], [-37.617256, 41.16189], [-8.251961, -31.620806], [-9.717875, -30.240656], [-23.999035, 21.87505], [-39.78513, -39.92866], [-7.693295, -33.62041], [-23.492916, -35.50076]], and the following given embeddings correspond to ""stair up"": [[14.295957, 38.26147], [9.933993, 1.3478351], [32.50251, 2.6331563], [3.0205297, 12.557601], [6.860186, -12.278137], [12.565892, -16.223942], [4.6483154, 15.382558], [14.485247, 38.847866], [24.451612, -9.475828], [21.619719, 0.461238], [10.990906, 2.7892854], [20.526766, -19.169275], [44.02058, -1.5012693], [25.412079, -9.384235], [17.739538, -17.871233], [25.691502, 28.454813], [8.733892, 7.6905704], [18.217604, -20.088728], [25.459555, -12.964027], [5.034269, -9.188716], [34.657845, -1.5703145], [36.665783, -11.909429], [-1.0560057, -8.793349], [14.313757, -15.629972], [18.878283, 30.051878]]; classify the embedding [-39.46669,-41.11227] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-8.68862, -33.37344], [-26.858295, -39.69159], [-32.988213, -34.979237], [-25.881369, -36.383526], [-18.93854, 27.706997], [-23.169706, -37.468815], [-14.659563, -36.175472], [-51.593292, 5.3954015], [-6.8523026, -30.806229], [-52.09212, 10.17999], [-6.620418, -32.712082], [3.33841, -17.95699], [-21.438047, 27.785177], [-26.810453, 19.311049], [-20.687834, 30.383518], [-50.34249, 27.482807], [-32.427547, -36.788494], [-25.629177, -38.885326], [-31.075974, -35.83517], [-20.61751, 32.073887], [-21.74448, 31.736048], [-27.784554, 19.729448], [-29.272154, -35.466084], [-7.445587, -31.76679], [-52.602043, 5.342504]], and the following given embeddings correspond to ""stair up"": [[7.9694858, -7.94125], [11.555765, 40.81091], [4.631833, 15.199386], [-19.500103, 21.736265], [10.718389, -19.807358], [6.6721582, -12.476931], [41.945293, 7.5302362], [20.885317, -21.45519], [34.04075, -12.050467], [32.50251, 2.6331563], [14.529692, 31.889317], [6.919426, 1.0671716], [7.3788013, 18.444637], [30.401472, -9.186371], [3.0205297, 12.557601], [17.739538, -17.871233], [24.081192, 23.833672], [8.453865, 33.595726], [11.89773, -0.04030553], [27.152077, -14.225984], [15.867692, 35.113766], [26.924429, 25.294407], [13.559599, -0.12257339], [4.669197, -5.68839], [-1.1494025, -9.705397]]; classify the embedding [-40.386112,-39.175175] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-52.95534, 6.5303144], [-18.93854, 27.706997], [-27.784554, 19.729448], [-31.692263, -36.4899], [-10.6536045, -31.848526], [-31.075974, -35.83517], [-41.63086, -38.30084], [-20.33634, 31.027119], [-20.543684, 27.15111], [-8.251961, -31.620806], [-35.662243, -38.528458], [-49.327396, 6.132187], [-23.978436, 23.699535], [-18.660618, 28.80771], [-33.62118, -38.21486], [-7.6116247, -32.293427], [-33.20964, -38.65872], [-22.883005, 23.099592], [-9.177948, -33.859013], [-25.773958, -40.417866], [-26.810453, 19.311049], [-23.319937, 24.429234], [-35.95818, -39.344147], [-10.104916, -31.728168], [-26.137812, -38.055794]], and the following given embeddings correspond to ""stair up"": [[40.654778, 0.52862954], [5.622311, 6.5980873], [6.6721582, -12.476931], [-14.1520195, 28.90349], [-14.24023, 28.9247], [44.560284, -7.762913], [44.02058, -1.5012693], [7.9694858, -7.94125], [24.109423, -1.1897506], [14.485247, 38.847866], [-35.282333, 35.167038], [12.3531885, 3.4315934], [10.990906, 2.7892854], [24.451612, -9.475828], [25.539883, -3.1509593], [14.529692, 31.889317], [12.65531, 23.166237], [47.706524, 0.52147156], [30.401472, -9.186371], [16.596973, 26.183455], [16.505095, 1.2064227], [20.479557, 11.135391], [12.002488, 28.602266], [18.878283, 30.051878], [13.527285, 2.749957]]; classify the embedding [-28.196756,18.014715] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
"The following given embeddings correspond to ""standing"": [[-21.02702, 27.065313], [-18.660618, 28.80771], [-0.66004646, -10.036105], [-52.233852, 5.672606], [-25.430544, -39.601], [-21.74448, 31.736048], [-25.919884, 19.552189], [4.293173, 4.279511], [3.33841, -17.95699], [-8.251961, -31.620806], [-32.116356, -41.348495], [-19.99876, -37.347275], [-21.814047, 22.583145], [-28.530247, 21.121508], [-18.910822, 28.993162], [-10.352333, -29.434671], [-13.654407, -34.34897], [-30.854368, -35.793186], [-13.984301, -33.868355], [-20.61751, 32.073887], [-7.693295, -33.62041], [-52.34581, 25.477982], [-23.006474, -37.47579], [-15.706842, -34.37378], [-25.204845, 21.647924]], and the following given embeddings correspond to ""stair up"": [[34.657845, -1.5703145], [39.00806, -25.696661], [27.152077, -14.225984], [5.622311, 6.5980873], [17.311909, 3.9237585], [6.565593, -20.334679], [35.7757, -4.892875], [25.412079, -9.384235], [27.921022, 24.78631], [16.122005, -10.877829], [2.012151, 11.702464], [6.7356405, 16.049002], [5.1686473, 2.591793], [16.690702, 15.915235], [20.526766, -19.169275], [41.945293, 7.5302362], [7.028673, 3.008803], [27.269764, 3.8782601], [12.061411, 6.7784247], [7.528552, -21.007896], [-5.2100997, 1.4806976], [9.933993, 1.3478351], [17.739538, -17.871233], [4.0266523, -3.09623], [19.634193, -18.083918]]; classify the embedding [-38.181717,-39.814083] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing
