query,ground_truth
"The following given embeddings correspond to ""walking upstairs"": [[2.2160792, -17.319313]], and the following given embeddings correspond to ""jogging"": [[43.50849, 6.324485]]; classify the embedding [7.1398787,-7.717052] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.3993125, 2.9032435]], and the following given embeddings correspond to ""jogging"": [[27.651657, 1.6925467]]; classify the embedding [-0.57597184,13.416213] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[8.896055, -11.201985]], and the following given embeddings correspond to ""jogging"": [[38.689854, 1.8293967]]; classify the embedding [32.17524,-32.19487] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[7.257254, -6.444615]], and the following given embeddings correspond to ""jogging"": [[26.953796, 7.8094616]]; classify the embedding [3.1030264,4.842977] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.6744492, -8.830201]], and the following given embeddings correspond to ""jogging"": [[22.154926, 1.1605215]]; classify the embedding [15.277095,-10.620498] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.819026, -6.8533363]], and the following given embeddings correspond to ""jogging"": [[25.986763, 1.9930112]]; classify the embedding [3.3138595,-9.43954] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-6.493414, -5.3799944]], and the following given embeddings correspond to ""jogging"": [[34.631256, -9.183424]]; classify the embedding [-0.11624465,-9.350873] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-5.3850393, -2.0407043]], and the following given embeddings correspond to ""jogging"": [[44.647305, -9.284542]]; classify the embedding [-1.8941493,-2.9685626] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.897863, -12.029958]], and the following given embeddings correspond to ""jogging"": [[38.45253, -3.0021343]]; classify the embedding [2.5054634,5.83932] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-7.8587685, -1.662326]], and the following given embeddings correspond to ""jogging"": [[35.266525, 7.981969]]; classify the embedding [4.549535,-8.530022] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[20.055172, -34.863754]], and the following given embeddings correspond to ""jogging"": [[44.01809, 12.328388]]; classify the embedding [4.366782,-9.543303] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[15.309581, -6.9487925]], and the following given embeddings correspond to ""jogging"": [[33.62734, 11.440194]]; classify the embedding [19.203281,-26.478802] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-0.57597184, 13.416213]], and the following given embeddings correspond to ""jogging"": [[-10.4158745, 7.554326]]; classify the embedding [6.8355117,-13.409677] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.819026, -6.8533363]], and the following given embeddings correspond to ""jogging"": [[33.864307, 11.7209]]; classify the embedding [-6.493414,-5.3799944] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[30.039362, -13.309803]], and the following given embeddings correspond to ""jogging"": [[39.379883, 8.838399]]; classify the embedding [-11.172409,0.22527799] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.5054634, 5.83932]], and the following given embeddings correspond to ""jogging"": [[44.647305, -9.284542]]; classify the embedding [1.8409699,-8.125172] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[7.3969975, -4.7102137]], and the following given embeddings correspond to ""jogging"": [[37.54154, -9.629216]]; classify the embedding [0.8346786,3.1299508] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.382731, -16.499277]], and the following given embeddings correspond to ""jogging"": [[38.83521, -7.9009066]]; classify the embedding [-2.1607697,-13.088432] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[3.1619349, -9.591492]], and the following given embeddings correspond to ""jogging"": [[41.642433, 3.1476684]]; classify the embedding [1.1396,-4.5793247] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[15.987667, -1.7750744]], and the following given embeddings correspond to ""jogging"": [[38.99644, -7.460116]]; classify the embedding [-0.5507738,-18.744091] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.8797135, -13.507526]], and the following given embeddings correspond to ""jogging"": [[27.095982, -4.129243]]; classify the embedding [8.896055,-11.201985] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.0370352, 3.47346]], and the following given embeddings correspond to ""jogging"": [[42.04886, 12.051239]]; classify the embedding [-12.077776,4.220626] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.897863, -12.029958]], and the following given embeddings correspond to ""jogging"": [[38.83521, -7.9009066]]; classify the embedding [2.4695225,-5.1766424] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.5094383, 1.7651244]], and the following given embeddings correspond to ""jogging"": [[33.62734, 11.440194]]; classify the embedding [31.212692,-25.213493] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.256844, -10.712115]], and the following given embeddings correspond to ""jogging"": [[38.99644, -7.460116]]; classify the embedding [2.0370352,3.47346] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[3.0274384, -11.254768]], and the following given embeddings correspond to ""jogging"": [[42.857647, 5.6129785]]; classify the embedding [2.5094383,1.7651244] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-10.632241, 2.296942]], and the following given embeddings correspond to ""jogging"": [[25.388018, 1.3359952]]; classify the embedding [0.80073804,-5.7879677] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.4396755, -11.602324]], and the following given embeddings correspond to ""jogging"": [[35.072754, -0.8336754]]; classify the embedding [-9.635727,9.960139] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.549535, -8.530022]], and the following given embeddings correspond to ""jogging"": [[37.867477, 4.988174]]; classify the embedding [2.3993125,2.9032435] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-12.077776, 4.220626]], and the following given embeddings correspond to ""jogging"": [[28.943907, 2.9154205]]; classify the embedding [1.6314186,-19.292559] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-1.710233, -20.338963]], and the following given embeddings correspond to ""jogging"": [[31.410166, -1.9387885]]; classify the embedding [-7.7509227,7.4818044] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[5.47473, -3.4696324]], and the following given embeddings correspond to ""jogging"": [[27.651657, 1.6925467]]; classify the embedding [15.987667,-1.7750744] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[7.381365, -5.5238304]], and the following given embeddings correspond to ""jogging"": [[33.3568, 11.427647]]; classify the embedding [4.4820175,4.410577] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[0.19387676, -14.478816]], and the following given embeddings correspond to ""jogging"": [[41.97617, 12.927231]]; classify the embedding [0.9755804,1.6762298] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[0.65289956, 9.131089]], and the following given embeddings correspond to ""jogging"": [[25.77433, -5.7339654]]; classify the embedding [2.8797135,-13.507526] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[20.055172, -34.863754]], and the following given embeddings correspond to ""jogging"": [[36.06752, 5.8449407]]; classify the embedding [3.6513965,-3.1208649] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[3.045066, -16.071459]], and the following given embeddings correspond to ""jogging"": [[25.901812, 7.94781]]; classify the embedding [7.437901,-4.878224] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.595358, -5.000062]], and the following given embeddings correspond to ""jogging"": [[36.07044, 1.173327]]; classify the embedding [13.347655,-1.0064517] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-2.03212, -3.099053]], and the following given embeddings correspond to ""jogging"": [[22.417715, 4.9805493]]; classify the embedding [1.0323641,-4.421847] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[2.595358, -5.000062]], and the following given embeddings correspond to ""jogging"": [[25.224098, 1.0371232]]; classify the embedding [44.312855,-16.411255] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[15.277095, -10.620498]], and the following given embeddings correspond to ""jogging"": [[34.879524, 10.077646]]; classify the embedding [-9.277152,1.7964952] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
