query,ground_truth
"The following given embeddings correspond to ""walking upstairs"": [[1.893814, -6.056358, 0.47487065], [9.466017, -7.9108925, 5.4149384], [-0.34166223, -1.4195226, 2.7584245]], and the following given embeddings correspond to ""jogging"": [[18.091173, 2.0416374, 2.613409], [11.369561, 0.45884928, -6.894014], [18.376104, 2.0458913, 2.1913908]]; classify the embedding [2.5424807,-1.9182215,-0.35904697] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.9314781, 2.7792761, 2.2519853], [-1.0669191, -1.6121863, 2.7942123], [1.9894886, 5.6710997, 0.7752578]], and the following given embeddings correspond to ""jogging"": [[12.634071, 1.2446134, -6.171143], [15.060674, -4.653371, -0.2552897], [14.843999, -5.480934, -2.1618297]]; classify the embedding [6.124152,5.7020917,0.6882932] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-2.1386826, -5.6869726, 3.838263], [2.4396462, -3.7894142, 4.927716], [12.92906, -16.709415, -1.9191973]], and the following given embeddings correspond to ""jogging"": [[19.221006, 0.98143214, -1.5438887], [13.62541, 1.3361537, 3.8001692], [15.73471, 2.3060594, -1.0352933]]; classify the embedding [11.816426,-14.33619,3.8933291] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.0489626, -2.2025506, -0.062788524], [4.47915, -13.331989, 4.7314067], [0.9242268, -3.7383926, 1.1120269]], and the following given embeddings correspond to ""jogging"": [[11.390364, -0.24302739, 0.5493906], [18.418825, 0.098430544, 3.927669], [18.157448, 1.1169655, -2.389344]]; classify the embedding [0.81310475,3.9265707,3.357697] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-0.09272642, -0.6763825, 2.806073], [1.1443001, 0.75062287, -2.5944219], [1.961382, -5.1708155, 1.062862]], and the following given embeddings correspond to ""jogging"": [[9.276746, -0.3681887, -6.119416], [15.108628, -2.584474, 1.6702491], [15.356963, -1.3778876, -6.08171]]; classify the embedding [3.4352655,-4.884079,-4.1958885] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.8843241, -1.8113296, 3.3820517], [0.81310475, 3.9265707, 3.357697], [5.282182, 1.8894224, -1.3347044]], and the following given embeddings correspond to ""jogging"": [[11.492524, 1.1664196, -6.2030425], [15.527353, 1.9674716, -2.0011628], [15.060674, -4.653371, -0.2552897]]; classify the embedding [-0.34166223,-1.4195226,2.7584245] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.7162668, -1.3662571, -4.063088], [1.9894886, 5.6710997, 0.7752578], [5.22327, -1.9541328, 1.0835004]], and the following given embeddings correspond to ""jogging"": [[16.071705, -5.1649647, -2.3531406], [17.306301, 1.6742918, -3.3742871], [15.781331, 5.6171265, -3.3381953]]; classify the embedding [0.90490353,-0.7395557,1.1389596] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[3.16001, 1.0572219, -2.522033], [7.559048, -2.8088877, 0.3725855], [4.0489626, -2.2025506, -0.062788524]], and the following given embeddings correspond to ""jogging"": [[18.155825, -16.581772, 1.1256605], [15.063322, -0.1631435, 3.2569058], [13.4940815, 0.7582963, -5.8097258]]; classify the embedding [3.725104,0.441102,-0.90747756] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[0.28501132, -2.8889225, 1.2128011], [2.5424807, -1.9182215, -0.35904697], [1.2584887, 2.9990704, 2.4365106]], and the following given embeddings correspond to ""jogging"": [[17.861088, -2.6705587, -1.2615069], [15.257946, -3.360016, 1.1737101], [12.783829, -0.22435695, -1.6071066]]; classify the embedding [0.89753014,4.6878953,2.807031] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.1443001, 0.75062287, -2.5944219], [9.073873, -1.7111027, -2.7887444], [8.643621, -2.3310704, -2.6847556]], and the following given embeddings correspond to ""jogging"": [[15.725255, 4.3712354, -0.7265834], [13.345904, 0.24176744, 3.04536], [17.306301, 1.6742918, -3.3742871]]; classify the embedding [-1.6374987,-1.0697873,2.0592833] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.47915, -13.331989, 4.7314067], [4.8074927, 0.049736544, 2.120811], [11.319362, -5.7122545, 3.495021]], and the following given embeddings correspond to ""jogging"": [[14.931372, 0.3037238, 4.0085797], [19.045639, 1.2779014, 2.3994138], [18.119633, 1.1904819, -2.2387557]]; classify the embedding [-1.0669191,-1.6121863,2.7942123] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[6.4155188, -3.0123448, -4.1258926], [-0.34166223, -1.4195226, 2.7584245], [-0.41926253, -1.4793125, 2.8486037]], and the following given embeddings correspond to ""jogging"": [[15.781331, 5.6171265, -3.3381953], [19.045639, 1.2779014, 2.3994138], [-1.3637117, -7.362958, -3.6138399]]; classify the embedding [9.466017,-7.9108925,5.4149384] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[6.124152, 5.7020917, 0.6882932], [1.238966, 3.8183017, 4.4128194], [3.6716678, 0.5203187, -1.0048556]], and the following given embeddings correspond to ""jogging"": [[-1.7876451, 2.1956196, -5.9676733], [12.617426, 1.6958592, -7.0864472], [11.3350525, 0.6768199, -6.7150702]]; classify the embedding [-0.41650817,-3.823326,-0.52104044] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.8843241, -1.8113296, 3.3820517], [7.6646605, 8.730474, 0.8901062], [2.3733497, -1.7099435, 1.7822083]], and the following given embeddings correspond to ""jogging"": [[15.790678, 5.660499, -3.380262], [16.535877, 2.7482383, 3.564543], [15.060674, -4.653371, -0.2552897]]; classify the embedding [1.7162668,-1.3662571,-4.063088] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[11.021233, -5.7493196, -3.3996098], [1.0968435, 0.943164, 4.2534475], [0.9089562, 0.9492909, -2.7630374]], and the following given embeddings correspond to ""jogging"": [[15.232387, 2.264492, 0.92545354], [18.119633, 1.1904819, -2.2387557], [18.88708, 1.4521726, 2.5115416]]; classify the embedding [1.1141369,0.012876891,-5.1519203] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[0.89753014, 4.6878953, 2.807031], [12.174484, -2.6709201, -2.6876225], [1.8597764, 3.4208875, -3.9916112]], and the following given embeddings correspond to ""jogging"": [[18.155825, -16.581772, 1.1256605], [18.418825, 0.098430544, 3.927669], [16.071705, -5.1649647, -2.3531406]]; classify the embedding [0.25101197,-0.7502135,3.7678123] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[5.22327, -1.9541328, 1.0835004], [1.9314781, 2.7792761, 2.2519853], [-1.0669191, -1.6121863, 2.7942123]], and the following given embeddings correspond to ""jogging"": [[15.060674, -4.653371, -0.2552897], [15.781331, 5.6171265, -3.3381953], [18.418825, 0.098430544, 3.927669]]; classify the embedding [0.24640545,2.444161,2.2361963] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
