query,ground_truth
"The following given embeddings correspond to ""walking upstairs"": [[1.893814, -6.056358, 0.47487065], [9.466017, -7.9108925, 5.4149384], [-0.34166223, -1.4195226, 2.7584245], [4.8074927, 0.049736544, 2.120811], [1.9426521, -5.2998424, 1.0912906], [3.780264, 0.9735063, 1.097161], [8.980955, -2.9305747, -2.7524097], [1.9106952, 1.9870191, -4.917676], [3.6271403, -3.0474517, -0.85816485], [-0.41650817, -3.823326, -0.52104044]], and the following given embeddings correspond to ""jogging"": [[18.091173, 2.0416374, 2.613409], [11.369561, 0.45884928, -6.894014], [18.376104, 2.0458913, 2.1913908], [13.345904, 0.24176744, 3.04536], [15.753081, 0.09416692, 3.4888616], [15.332792, -4.2086344, 1.026601], [15.227237, 0.58439636, 4.197006], [20.366959, 2.149347, 0.68494034], [12.789396, -0.19809984, -1.5773416], [20.542864, 0.7398668, 0.12929617]]; classify the embedding [2.5424807,-1.9182215,-0.35904697] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.9314781, 2.7792761, 2.2519853], [-1.0669191, -1.6121863, 2.7942123], [1.9894886, 5.6710997, 0.7752578], [2.9908965, -0.2764358, 3.8714461], [2.6378162, -0.4219602, 2.177344], [0.25101197, -0.7502135, 3.7678123], [1.9107554, 0.07247827, 2.029107], [4.0489626, -2.2025506, -0.062788524], [-0.096309334, 3.6784976, -1.5487779], [1.893814, -6.056358, 0.47487065]], and the following given embeddings correspond to ""jogging"": [[12.634071, 1.2446134, -6.171143], [15.060674, -4.653371, -0.2552897], [14.843999, -5.480934, -2.1618297], [11.112106, 1.5328971, -5.74945], [7.201887, -10.140337, -2.4636815], [20.582226, 0.6146154, 0.097629055], [18.091173, 2.0416374, 2.613409], [20.366959, 2.149347, 0.68494034], [6.6429944, 9.879014, 1.0956806], [12.789396, -0.19809984, -1.5773416]]; classify the embedding [6.124152,5.7020917,0.6882932] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-2.1386826, -5.6869726, 3.838263], [2.4396462, -3.7894142, 4.927716], [12.92906, -16.709415, -1.9191973], [1.2960116, 3.13382, 2.4134555], [0.90490353, -0.7395557, 1.1389596], [0.25101197, -0.7502135, 3.7678123], [2.6378162, -0.4219602, 2.177344], [0.28501132, -2.8889225, 1.2128011], [1.9314781, 2.7792761, 2.2519853], [1.1141369, 0.012876891, -5.1519203]], and the following given embeddings correspond to ""jogging"": [[19.221006, 0.98143214, -1.5438887], [13.62541, 1.3361537, 3.8001692], [15.73471, 2.3060594, -1.0352933], [0.2776509, 4.197631, -7.898502], [15.284072, -3.7189605, 0.960609], [7.3614492, -10.432609, -2.5522203], [11.390364, -0.24302739, 0.5493906], [16.136204, 4.7524695, -0.6150291], [18.418825, 0.098430544, 3.927669], [6.6429944, 9.879014, 1.0956806]]; classify the embedding [11.816426,-14.33619,3.8933291] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[4.0489626, -2.2025506, -0.062788524], [4.47915, -13.331989, 4.7314067], [0.9242268, -3.7383926, 1.1120269], [5.3594117, -0.34333366, 1.5966116], [11.021233, -5.7493196, -3.3996098], [2.7274342, -0.4372564, 2.015953], [3.725104, 0.441102, -0.90747756], [-0.23638774, -2.3350725, 2.4263282], [6.124152, 5.7020917, 0.6882932], [2.4396462, -3.7894142, 4.927716]], and the following given embeddings correspond to ""jogging"": [[11.390364, -0.24302739, 0.5493906], [18.418825, 0.098430544, 3.927669], [18.157448, 1.1169655, -2.389344], [7.201887, -10.140337, -2.4636815], [14.931372, 0.3037238, 4.0085797], [15.021754, -1.1845835, -5.92202], [17.861088, -2.6705587, -1.2615069], [9.562275, 0.42832002, -6.4637446], [0.2776509, 4.197631, -7.898502], [17.689358, 0.44129378, -3.0315368]]; classify the embedding [0.81310475,3.9265707,3.357697] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-0.09272642, -0.6763825, 2.806073], [1.1443001, 0.75062287, -2.5944219], [1.961382, -5.1708155, 1.062862], [0.24640545, 2.444161, 2.2361963], [4.47915, -13.331989, 4.7314067], [2.4396462, -3.7894142, 4.927716], [11.319362, -5.7122545, 3.495021], [3.725104, 0.441102, -0.90747756], [2.2527044, -6.9955163, -0.41001692], [8.643621, -2.3310704, -2.6847556]], and the following given embeddings correspond to ""jogging"": [[9.276746, -0.3681887, -6.119416], [15.108628, -2.584474, 1.6702491], [15.356963, -1.3778876, -6.08171], [8.112056, 1.9904017, -7.4148684], [16.529528, 3.4211054, -0.836002], [15.753081, 0.09416692, 3.4888616], [14.078765, -0.06728512, -5.736214], [14.080254, 1.9155822, 3.8465776], [15.267109, 2.103855, 0.67154723], [17.668835, -3.2769165, -0.9639109]]; classify the embedding [3.4352655,-4.884079,-4.1958885] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.8843241, -1.8113296, 3.3820517], [0.81310475, 3.9265707, 3.357697], [5.282182, 1.8894224, -1.3347044], [2.4396462, -3.7894142, 4.927716], [-0.09272642, -0.6763825, 2.806073], [1.9438874, -4.345089, 1.2797425], [7.623109, -4.486193, -3.5318851], [6.9878917, -16.910755, 4.2918167], [0.28501132, -2.8889225, 1.2128011], [0.5240971, 1.1831971, -7.826026]], and the following given embeddings correspond to ""jogging"": [[11.492524, 1.1664196, -6.2030425], [15.527353, 1.9674716, -2.0011628], [15.060674, -4.653371, -0.2552897], [6.6429944, 9.879014, 1.0956806], [20.242865, 1.1761436, 3.7114193], [16.136204, 4.7524695, -0.6150291], [15.875088, 1.3607162, 0.5354177], [12.789396, -0.19809984, -1.5773416], [15.725255, 4.3712354, -0.7265834], [11.431721, -0.170606, 0.66974896]]; classify the embedding [-0.34166223,-1.4195226,2.7584245] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.7162668, -1.3662571, -4.063088], [1.9894886, 5.6710997, 0.7752578], [5.22327, -1.9541328, 1.0835004], [-2.1268387, -5.69673, 3.8258903], [9.611666, -4.2446933, -4.1458864], [11.319362, -5.7122545, 3.495021], [2.9933481, -5.1047626, 1.2919214], [0.81310475, 3.9265707, 3.357697], [1.961382, -5.1708155, 1.062862], [-0.43066716, -3.8601735, -0.47149774]], and the following given embeddings correspond to ""jogging"": [[16.071705, -5.1649647, -2.3531406], [17.306301, 1.6742918, -3.3742871], [15.781331, 5.6171265, -3.3381953], [0.08351108, 2.804768, -7.886725], [19.221006, 0.98143214, -1.5438887], [12.783829, -0.22435695, -1.6071066], [17.317476, 1.6777164, 3.6564882], [16.005089, -5.1784873, -2.345815], [11.3350525, 0.6768199, -6.7150702], [14.843999, -5.480934, -2.1618297]]; classify the embedding [0.90490353,-0.7395557,1.1389596] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[3.16001, 1.0572219, -2.522033], [7.559048, -2.8088877, 0.3725855], [4.0489626, -2.2025506, -0.062788524], [1.1443001, 0.75062287, -2.5944219], [-0.7343013, -5.3585014, 1.492817], [4.77627, -1.9374045, 0.50813025], [4.47915, -13.331989, 4.7314067], [0.89753014, 4.6878953, 2.807031], [0.25101197, -0.7502135, 3.7678123], [1.6796453, -5.510066, 1.1221894]], and the following given embeddings correspond to ""jogging"": [[18.155825, -16.581772, 1.1256605], [15.063322, -0.1631435, 3.2569058], [13.4940815, 0.7582963, -5.8097258], [14.080254, 1.9155822, 3.8465776], [16.005089, -5.1784873, -2.345815], [16.136204, 4.7524695, -0.6150291], [20.542864, 0.7398668, 0.12929617], [9.562275, 0.42832002, -6.4637446], [18.418825, 0.098430544, 3.927669], [20.366959, 2.149347, 0.68494034]]; classify the embedding [3.725104,0.441102,-0.90747756] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[0.28501132, -2.8889225, 1.2128011], [2.5424807, -1.9182215, -0.35904697], [1.2584887, 2.9990704, 2.4365106], [-0.096309334, 3.6784976, -1.5487779], [2.2527044, -6.9955163, -0.41001692], [6.9878917, -16.910755, 4.2918167], [7.6646605, 8.730474, 0.8901062], [2.9933481, -5.1047626, 1.2919214], [9.073873, -1.7111027, -2.7887444], [4.472019, 0.33328137, 1.9588774]], and the following given embeddings correspond to ""jogging"": [[17.861088, -2.6705587, -1.2615069], [15.257946, -3.360016, 1.1737101], [12.783829, -0.22435695, -1.6071066], [17.80423, -0.78172696, -1.5735835], [7.3614492, -10.432609, -2.5522203], [11.390364, -0.24302739, 0.5493906], [16.535877, 2.7482383, 3.564543], [12.331465, -1.2584808, -2.8117151], [14.931372, 0.3037238, 4.0085797], [15.011268, -2.018517, -5.2662325]]; classify the embedding [0.89753014,4.6878953,2.807031] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[1.1443001, 0.75062287, -2.5944219], [9.073873, -1.7111027, -2.7887444], [8.643621, -2.3310704, -2.6847556], [-2.1268387, -5.69673, 3.8258903], [11.816426, -14.33619, 3.8933291], [-1.0669191, -1.6121863, 2.7942123], [-0.8165321, 3.3598306, -5.7816725], [5.180139, -1.7476172, 0.83523136], [0.25101197, -0.7502135, 3.7678123], [1.9894886, 5.6710997, 0.7752578]], and the following given embeddings correspond to ""jogging"": [[15.725255, 4.3712354, -0.7265834], [13.345904, 0.24176744, 3.04536], [17.306301, 1.6742918, -3.3742871], [18.418825, 0.098430544, 3.927669], [19.045639, 1.2779014, 2.3994138], [18.475695, 2.0115664, 2.1068134], [-8.727442, 10.419173, 0.18440965], [14.931372, 0.3037238, 4.0085797], [17.62556, 2.9667025, -0.14372769], [15.527353, 1.9674716, -2.0011628]]; classify the embedding [-1.6374987,-1.0697873,2.0592833] as either ""walking upstairs"" or ""jogging"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
