query,ground_truth
"The following given embeddings correspond to ""walking upstairs"": [[-26.99212, 7.3564434], [-23.918737, 12.886848], [-18.801952, 13.567216], [-25.179623, 5.2739477], [-11.545695, 9.505371], [-25.468723, 6.167914], [-25.10742, 5.125669], [-26.877647, 7.019086], [-13.817916, 15.620053], [-11.27695, 9.439257]], and the following given embeddings correspond to ""standing"": [[-5.321734, -8.374708], [-7.868472, -22.267239], [-4.8480935, -19.351532], [2.1271844, -27.017937], [-7.5971336, -15.70254], [-7.2232, -19.534014], [0.3692806, -27.107492], [4.686016, -30.14473], [4.4955587, -27.268408], [-8.264383, -21.892675]]; classify the embedding [-23.880686,11.67885] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-11.703899, 13.600154], [-25.104355, 11.106242], [-16.647497, 7.66493], [-25.179623, 5.2739477], [-11.667809, 11.078466], [-11.392027, 10.348717], [-12.224311, 10.59824], [-9.821461, 10.517828], [-25.469833, 9.565675], [-16.341951, 16.949923]], and the following given embeddings correspond to ""standing"": [[-4.540945, -13.346345], [-9.059019, -25.79015], [-6.167612, -20.587278], [-1.4998946, -15.854186], [3.7352402, -18.743303], [-5.2038627, -21.720722], [-7.2232, -19.534014], [-3.6057417, -18.842138], [-1.7451919, -25.57503], [-6.3888345, -10.574955]]; classify the embedding [-26.99212,7.3564434] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-18.521212, 16.51115], [-13.817916, 15.620053], [-20.20876, 5.304723], [-11.27695, 9.439257], [-2.1234057, 21.060596], [-23.680086, 12.583479], [-12.224311, 10.59824], [-9.938932, 9.697947], [-11.703899, 13.600154], [-25.210358, 7.992878]], and the following given embeddings correspond to ""standing"": [[4.767576, -18.226492], [-9.725307, -10.773289], [4.4955587, -27.268408], [-6.167612, -20.587278], [0.7684486, -17.91203], [-3.7737896, -16.363657], [5.7707844, -19.403368], [4.645065, -22.891973], [-0.4221817, -24.698587], [-3.6057417, -18.842138]]; classify the embedding [-11.019561,10.882301] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-20.17554, 7.178261], [-23.918737, 12.886848], [-1.6527507, 22.14561], [-5.560883, 24.658054], [-11.6371765, 14.594176], [-11.392027, 10.348717], [-10.183463, 24.291185], [-18.801952, 13.567216], [-23.778671, 5.86172], [-1.9106822, 19.663305]], and the following given embeddings correspond to ""standing"": [[2.6050432, -21.64601], [-12.163771, -10.816486], [-1.0285378, -29.839577], [-1.7451919, -25.57503], [1.928141, -15.34961], [-0.38804618, -26.179089], [0.16642138, -22.013525], [-12.700918, -17.05095], [7.365501, -24.654139], [2.1271844, -27.017937]]; classify the embedding [-17.649618,6.7299747] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-11.27695, 9.439257], [-20.20876, 5.304723], [-25.210358, 7.992878], [-11.6371765, 14.594176], [-11.786198, 9.327398], [-16.659843, 9.041169], [-11.667809, 11.078466], [-10.999353, 13.075417], [-27.174917, 7.922465], [-9.938932, 9.697947]], and the following given embeddings correspond to ""standing"": [[4.686016, -30.14473], [-12.700918, -17.05095], [-6.9715166, -11.976806], [3.292781, -21.060204], [-11.225599, -12.580521], [-9.423665, -5.431859], [-5.321734, -8.374708], [-12.163771, -10.816486], [-8.264383, -21.892675], [-0.64759326, -11.936718]]; classify the embedding [-16.647497,7.66493] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-20.20876, 5.304723], [-9.903596, 26.033176], [-19.310556, 16.019463], [-23.680086, 12.583479], [-19.453993, 4.76599], [-2.1234057, 21.060596], [-26.75123, 7.0553517], [-11.545695, 9.505371], [-12.224311, 10.59824], [-10.183463, 24.291185]], and the following given embeddings correspond to ""standing"": [[-0.64759326, -11.936718], [5.7707844, -19.403368], [2.6919582, -30.555603], [-6.899336, -21.73333], [-0.029218443, -26.943766], [-11.602644, -12.630606], [-6.167612, -20.587278], [-14.221484, -15.392422], [2.514203, -14.380582], [-3.1004782, -25.6334]]; classify the embedding [-10.573148,14.615795] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-26.925472, 10.948633], [-1.6527507, 22.14561], [-20.20876, 5.304723], [-18.88329, 16.586163], [-11.703899, 13.600154], [-20.17554, 7.178261], [-17.649618, 6.7299747], [-12.224311, 10.59824], [-11.6371765, 14.594176], [-23.680086, 12.583479]], and the following given embeddings correspond to ""standing"": [[0.09049499, -26.603556], [-5.2038627, -21.720722], [-4.8813534, -13.794277], [-1.7451919, -25.57503], [-10.538013, -10.854899], [-3.1004782, -25.6334], [-9.423665, -5.431859], [-0.64759326, -11.936718], [-1.8086722, -26.882647], [-0.88970447, -19.435606]]; classify the embedding [-23.918737,12.886848] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-11.703899, 13.600154], [-11.019561, 10.882301], [-19.453993, 4.76599], [-25.469833, 9.565675], [-21.540411, 6.1713576], [-17.649618, 6.7299747], [-12.224311, 10.59824], [-16.341951, 16.949923], [-26.877647, 7.019086], [-16.647497, 7.66493]], and the following given embeddings correspond to ""standing"": [[2.1271844, -27.017937], [-9.423665, -5.431859], [-7.2135916, -26.8858], [-7.5649247, -12.308547], [-8.583038, -20.128769], [-0.4221817, -24.698587], [-8.507037, -23.675472], [-6.3888345, -10.574955], [-1.7765061, -13.543594], [-1.1379516, -17.909557]]; classify the embedding [-20.20876,5.304723] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-11.27695, 9.439257], [-11.019561, 10.882301], [-16.341951, 16.949923], [-18.97258, 14.580915], [-23.778671, 5.86172], [-9.903596, 26.033176], [-11.703899, 13.600154], [-13.817916, 15.620053], [-23.880686, 11.67885], [-23.918737, 12.886848]], and the following given embeddings correspond to ""standing"": [[-8.137624, -10.475516], [2.6919582, -30.555603], [-3.1004782, -25.6334], [-7.738978, -21.27784], [-9.725307, -10.773289], [-9.059019, -25.79015], [2.1271844, -27.017937], [-1.0285378, -29.839577], [5.8532214, -13.513204], [-5.1564293, -23.875608]]; classify the embedding [-21.540411,6.1713576] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
"The following given embeddings correspond to ""walking upstairs"": [[-21.103573, 14.358908], [-25.532173, 11.909289], [-20.20876, 5.304723], [-12.224311, 10.59824], [-26.75123, 7.0553517], [-19.310556, 16.019463], [-10.573148, 14.615795], [-26.925472, 10.948633], [-18.88329, 16.586163], [-22.562931, 5.157091]], and the following given embeddings correspond to ""standing"": [[-8.583038, -20.128769], [-8.767074, -14.092983], [-6.9715166, -11.976806], [2.6050432, -21.64601], [-0.4221817, -24.698587], [-10.297834, -15.458884], [5.8532214, -13.513204], [-0.029218443, -26.943766], [1.928141, -15.34961], [0.16642138, -22.013525]]; classify the embedding [-9.938932,9.697947] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs
